test_id,wp,technical_outcome,scientific_verdict,criterion_id,metric,threshold,message,duration_s
CL2-004,CL2,pass,undetermined,,1.0,,Diagnostic D-H-L partiel calculé,1.400010660290718e-06
CL2-005,CL2,pass,undetermined,,1.0,,Diagnostic D-H-L partiel calculé,1.300009898841381e-06
CL2-006,CL2,pass,undetermined,,1.0,,Diagnostic D-H-L partiel calculé,1.200009137392044e-06
CL2-007,CL2,pass,undetermined,,1.0,,Diagnostic D-H-L partiel calculé,1.300009898841381e-06
CL2-008,CL2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",3.7999707274138927e-06
CL2-009,CL2,pass,undetermined,,1.0,,Diagnostic D-H-L partiel calculé,1.500011421740055e-06
CL2-010,CL2,pass,undetermined,,1.0,,Diagnostic D-H-L partiel calculé,1.200009137392044e-06
CL3-001,CL3,pass,undetermined,,,,Domaine accessible climatique estimé,0.4668658999726176
CL3-002,CL3,pass,undetermined,,,,Domaine accessible climatique estimé,4.100031219422817e-06
CL3-003,CL3,pass,undetermined,,,,Domaine accessible climatique estimé,1.6999547369778156e-06
CL3-004,CL3,pass,undetermined,,,,Domaine accessible climatique estimé,1.700012944638729e-06
CL3-005,CL3,pass,undetermined,,,,Domaine accessible climatique estimé,1.3999524526298046e-06
CL3-006,CL3,pass,undetermined,,,,Domaine accessible climatique estimé,1.500011421740055e-06
CL3-007,CL3,pass,undetermined,,,,Domaine accessible climatique estimé,1.500011421740055e-06
CL3-008,CL3,pass,undetermined,,,,Domaine accessible climatique estimé,1.200009137392044e-06
CL3-009,CL3,pass,undetermined,,,,Domaine accessible climatique estimé,1.300009898841381e-06
CL3-010,CL3,pass,undetermined,,,,Domaine accessible climatique estimé,1.4999532140791416e-06
CL4-001,CL4,pass,undetermined,,,,Domaine accessible climatique estimé,0.6488887000014074
CL4-002,CL4,pass,undetermined,,,,Domaine accessible climatique estimé,6.699992809444666e-06
CL4-003,CL4,pass,undetermined,,,,Domaine accessible climatique estimé,3.200024366378784e-06
CL4-004,CL4,pass,undetermined,,,,Domaine accessible climatique estimé,2.600019797682762e-06
CL4-005,CL4,pass,undetermined,,,,Domaine accessible climatique estimé,2.4999608285725117e-06
CL4-006,CL4,pass,undetermined,,,,Domaine accessible climatique estimé,2.300017513334751e-06
CL4-007,CL4,pass,undetermined,,,,Domaine accessible climatique estimé,2.100015990436077e-06
CL4-008,CL4,pass,undetermined,,,,Domaine accessible climatique estimé,2.0999577827751637e-06
CL4-009,CL4,pass,undetermined,,,,Domaine accessible climatique estimé,2.300017513334751e-06
CL4-010,CL4,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",3.600027412176132e-06
V1-001,V1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.200016751885414e-06
V1-002,V1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,4.400033503770828e-06
V1-003,V1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.3999524526298046e-06
V1-004,V1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.400010660290718e-06
V1-005,V1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.200009137392044e-06
V1-006,V1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.400010660290718e-06
V1-007,V1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.300009898841381e-06
V1-008,V1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.2999516911804676e-06
V1-009,V1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.100008375942707e-06
V1-010,V1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.400018274784088e-06
V2-001,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,0.0001734999823383987
V2-002,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,3.8000289350748062e-06
V2-003,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.6999623514711857e-06
V2-004,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.400018274784088e-06
V2-005,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.400018274784088e-06
V2-006,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.2999593056738377e-06
V2-007,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.300017513334751e-06
V2-008,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.100015990436077e-06
V2-009,V2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",2.4999608285725117e-06
V2-010,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.300017513334751e-06
V2-011,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.200016751885414e-06
V2-012,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.3999600671231747e-06
V2-013,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.100015990436077e-06
V2-014,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.100015990436077e-06
V2-015,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.2999593056738377e-06
V2-016,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,1.9000144675374031e-06
V2-017,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.100015990436077e-06
V2-018,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.00001522898674e-06
V2-019,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.5999615900218487e-06
V2-020,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.100015990436077e-06
V2-021,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.100015990436077e-06
V2-022,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.0999577827751637e-06
V2-023,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.300017513334751e-06
V2-024,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.00001522898674e-06
V2-025,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.0999577827751637e-06
V2-026,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.00001522898674e-06
V2-027,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.900022082030773e-06
V2-028,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.1999585442245007e-06
V2-029,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.00001522898674e-06
V2-030,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.3999600671231747e-06
V2-031,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.00001522898674e-06
V2-032,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.00001522898674e-06
V2-033,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.300017513334751e-06
V2-034,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.5999615900218487e-06
V2-035,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.400018274784088e-06
V2-036,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,5.699985194951296e-06
V2-037,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.600019797682762e-06
V2-038,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.4999608285725117e-06
V2-039,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.700020559132099e-06
V2-040,V2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.400018274784088e-06
V3-001,V3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,0.00011769996490329504
V3-002,V3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,4.200031980872154e-06
V3-003,V3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,3.0999653972685337e-06
V3-004,V3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.700020559132099e-06
V3-005,V3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.7999631129205227e-06
V3-006,V3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.600019797682762e-06
V3-007,V3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.600019797682762e-06
V3-008,V3,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",2.5999615900218487e-06
V3-009,V3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.600019797682762e-06
V3-010,V3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.700020559132099e-06
V3-011,V3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,3.200024366378784e-06
V3-012,V3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.900022082030773e-06
V3-013,V3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.4999608285725117e-06
V3-014,V3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.600019797682762e-06
V3-015,V3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.500019036233425e-06
V3-016,V3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.6999623514711857e-06
V3-017,V3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.500019036233425e-06
V3-018,V3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.6999623514711857e-06
V3-019,V3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.600019797682762e-06
V3-020,V3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.500019036233425e-06
V4-001,V4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,8.969998452812433e-05
V4-002,V4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,3.7999707274138927e-06
V4-003,V4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.800021320581436e-06
V4-004,V4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.800021320581436e-06
V4-005,V4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.6999623514711857e-06
V4-006,V4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.500019036233425e-06
V4-007,V4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.500019036233425e-06
V4-008,V4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.3999600671231747e-06
V4-009,V4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.400018274784088e-06
V4-010,V4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.3999600671231747e-06
V4-011,V4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.400018274784088e-06
V4-012,V4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.500019036233425e-06
V4-013,V4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.4999608285725117e-06
V4-014,V4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.300017513334751e-06
V4-015,V4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,3.8000289350748062e-06
V4-016,V4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.5999615900218487e-06
V4-017,V4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.500019036233425e-06
V4-018,V4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.5999615900218487e-06
V4-019,V4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.600019797682762e-06
V4-020,V4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.200016751885414e-06
V5-001,V5,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,7.690000347793102e-05
V5-002,V5,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,3.7999707274138927e-06
V5-003,V5,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,6.499991286545992e-06
V5-004,V5,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.600019797682762e-06
V5-005,V5,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.800021320581436e-06
V5-006,V5,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.5999615900218487e-06
V5-007,V5,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.500019036233425e-06
V5-008,V5,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.6999623514711857e-06
V5-009,V5,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.200016751885414e-06
V5-010,V5,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",2.500019036233425e-06
V6-001,V6,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,7.43999844416976e-05
V6-002,V6,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,3.500026650726795e-06
V6-003,V6,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.700020559132099e-06
V6-004,V6,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,3.1999661587178707e-06
V6-005,V6,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.800021320581436e-06
V6-006,V6,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.700020559132099e-06
V6-007,V6,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.4999608285725117e-06
V6-008,V6,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.600019797682762e-06
V6-009,V6,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\prebiotic_lineages.csv,2.600019797682762e-06
V6-010,V6,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",2.5999615900218487e-06
B1-001,B1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\cell_architecture.csv,7.730000652372837e-05
B1-002,B1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\cell_architecture.csv,3.700028173625469e-06
B1-003,B1,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",3.00002284348011e-06
B1-004,B1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\cell_architecture.csv,3.200024366378784e-06
B1-005,B1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\cell_architecture.csv,2.5999615900218487e-06
B1-006,B1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\cell_architecture.csv,2.600019797682762e-06
B1-007,B1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\cell_architecture.csv,2.700020559132099e-06
B1-008,B1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\cell_architecture.csv,2.5999615900218487e-06
B1-009,B1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\cell_architecture.csv,3.00002284348011e-06
B1-010,B1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\cell_architecture.csv,2.4999608285725117e-06
